1500581368	30.74		9.62		23.17
1500581442	30.82		9.38		23.20
1500581516	30.90		9.68		23.14
1500581590	30.70		9.56		23.11
1500581664	30.55		9.59		23.11
1500581738	30.35		9.15		23.20
1500581812	30.04		9.24		22.96
1500581886	29.92		8.91		22.84
1500581960	29.69		9.88		22.90
1500582034	29.65		9.68		22.73
1500582108	29.65		9.79		22.76
1500582182	29.61		9.65		22.90
1500582256	29.61		9.50		22.90
1500582330	29.69		9.24		22.84
1500582404	29.77		9.50		22.82
1500582478	29.80		9.21		22.90
1500582552	30.00		9.56		22.84
1500582626	30.04		9.68		22.84
1500582700	30.20		9.68		22.87
1500582774	30.31		9.88		22.87
1500582848	30.39		9.68		22.87
1500582922	30.39		9.50		22.87
1500582996	30.59		10.00		23.02
1500583071	30.63		9.77		23.02
1500583145	30.74		9.77		22.96
1500583219	30.74		9.82		23.05
1500583293	30.82		9.68		23.02
1500583367	30.90		9.71		23.08
1500583441	31.06		10.29		23.11
1500583515	30.90		9.71		23.14
1500583589	30.74		9.82		23.17
1500583663	30.51		10.03		23.14
1500583737	30.27		9.94		23.11
1500583811	30.04		10.15		22.99
1500583885	29.84		10.18		22.90
1500583959	29.73		10.18		22.96
1500584033	29.69		10.38		22.99
1500584107	29.65		10.32		22.87
1500584181	29.65		10.53		22.90
1500584255	29.80		9.97		22.96
1500584329	29.84		10.50		22.90
1500584403	29.77		10.09		22.93
1500584477	30.04		10.00		22.93
1500584551	30.20		10.21		22.93
1500584625	30.16		10.23		22.99
1500584699	30.23		10.35		22.90
1500584773	30.35		10.53		22.99
1500584847	30.47		10.23		23.02
1500584921	30.51		10.26		22.96
1500584995	30.63		10.50		22.99
1500585069	30.70		10.21		23.14
1500585143	30.90		10.53		23.08
1500585217	30.82		10.03		23.08
1500585291	30.82		10.53		23.20
1500585365	30.59		10.85		23.11
1500585439	30.51		10.70		23.02
1500585513	30.20		10.62		23.02
1500585587	30.12		10.35		23.05
1500585661	29.84		10.70		23.02
1500585735	29.65		10.53		22.90
1500649392	29.65		10.65		22.87
1500649466	29.84		22.93		24.57
1500649540	29.96		23.08		24.49
1500649614	30.04		22.38		24.22
1500649688	30.12		23.05		24.49
1500649762	30.08		22.64		24.34
1500649837	30.27		22.64		24.28
1500649911	30.43		22.20		24.28
1500649985	30.55		22.38		24.22
1500650059	30.59		22.32		24.28
1500650133	30.66		22.64		24.28
1500650207	30.78		22.32		24.31
1500650281	30.86		22.93		24.40
1500650355	30.90		22.82		24.31
