1500497060	30.63		-61.23		20.41
1500497134	30.78		-61.00		20.41
1500497208	30.82		-61.35		20.38
1500497282	30.82		-60.21		20.32
1500497356	30.82		-60.97		20.38
1500497430	30.98		-60.53		20.41
1500497504	31.02		-60.26		20.47
1500497578	30.94		-60.41		20.29
1500497652	31.02		-60.32		20.23
1500497726	31.13		-60.03		20.29
1500497800	31.21		-60.38		20.29
1500497874	31.29		-59.82		20.29
1500497948	31.25		-59.18		20.26
1500498022	31.25		-59.68		20.26
1500498096	31.21		-58.65		20.26
1500498170	30.90		-58.77		20.29
1500498244	30.59		-57.89		20.23
1500498318	30.51		-57.77		20.21
1500498392	30.35		-58.01		20.12
1500498466	30.20		-58.74		20.21
1500498540	30.23		-58.01		19.97
1500498614	30.16		-58.04		20.03
1500498688	30.20		-57.57		20.12
1500498762	30.20		-57.30		19.97
1500498836	30.27		-57.65		20.00
1500498910	30.20		-57.13		20.00
1500498984	30.27		-57.30		19.91
1500499058	30.39		-57.27		20.00
1500499132	30.43		-56.51		19.97
1500499206	30.55		-56.66		19.97
1500499280	30.66		-56.51		19.94
1500499354	30.74		-57.10		19.91
1500499428	30.78		-55.84		19.94
1500499502	30.82		-56.39		20.00
1500499576	30.86		-56.22		20.00
1500499650	30.98		-56.13		20.00
1500499724	30.98		-56.30		19.91
1500499798	31.06		-55.54		20.00
1500499872	31.06		-57.01		20.06
1500499946	31.13		-55.51		19.97
1500500020	31.06		-55.48		20.12
1500500095	30.90		-55.60		19.97
1500500169	30.59		-55.34		20.00
1500500243	30.35		-55.22		19.97
1500500317	30.16		-55.69		19.85
1500500391	30.04		-55.89		19.77
1500500465	29.92		-55.54		19.88
1500500539	29.88		-54.93		19.77
1500500613	29.84		-54.78		19.82
1500500687	29.84		-55.31		19.71
1500500761	29.96		-54.78		19.74
1500500835	30.04		-54.43		19.77
1500500909	30.08		-54.78		19.74
1500500983	30.20		-53.64		19.74
1500501057	30.31		-54.31		19.68
1500501131	30.31		-54.40		19.97
1500501205	30.43		-53.84		19.77
1500501279	30.43		-54.28		19.82
1500501353	30.63		-53.99		19.85
1500501427	30.59		-54.19		19.85
1500501501	30.82		-54.46		19.85
1500501575	30.82		-53.75		19.85
1500501649	30.86		-52.82		19.91
1500501723	30.90		-52.87		19.77
1500501797	30.94		-53.37		19.91
1500501871	31.06		-53.64		19.88
1500501945	31.06		-52.79		19.82
1500502019	31.13		-53.52		19.91
1500502093	31.13		-53.23		19.88
1500502167	30.98		-52.02		19.88
1500502241	30.78		-52.38		19.88
1500502315	30.43		-52.05		19.85
1500502389	30.20		-51.73		19.71
1500502463	30.00		-52.46		19.68
1500502537	29.92		-52.70		19.68
1500502611	29.96		-52.67		19.74
1500502685	29.96		-52.02		19.71
1500502759	30.00		-52.67		19.77
1500502833	30.08		-52.46		19.65
1500502907	30.04		-51.82		19.59
1500502981	30.08		-52.17		19.59
1500503055	30.23		-51.32		19.74
1500503129	30.27		-51.35		19.77
1500503203	30.39		-51.88		19.79
1500503277	30.43		-51.20		19.71
1500503351	30.59		-50.97		19.68
1500503425	30.66		-51.52		19.68
1500503499	30.78		-50.56		19.68
1500503573	30.74		-50.70		19.74
1500503647	30.86		-51.03		19.71
1500503722	30.82		-50.76		19.85
1500503796	30.86		-50.35		19.79
1500503870	30.94		-50.79		19.77
1500503944	31.06		-50.56		19.77
1500504018	31.09		-50.53		19.77
1500504092	31.17		-50.26		19.79
1500504166	31.13		-49.82		19.79
1500504240	31.02		-50.35		19.79
1500504314	30.66		-49.53		19.88
1500504388	30.43		-49.94		19.65
1500504462	30.27		-49.38		19.74
1500504536	30.16		-49.71		19.53
1500504610	30.04		-50.09		19.65
1500504684	30.00		-49.44		19.56
1500504758	30.00		-49.44		19.56
1500509198	29.92		-48.50		19.56
1500509272	29.61		-43.02		19.79
1500509347	29.69		-43.46		19.85
1500509421	29.84		-43.67		19.71
1500509495	29.92		-44.13		19.71
1500509569	30.00		-44.13		19.71
1500509643	30.12		-43.46		19.71
1500509717	30.12		-43.46		19.59
1500509791	30.16		-43.02		19.62
1500509865	30.27		-43.14		19.59
1500509939	30.35		-43.23		19.56
1500510013	30.39		-43.23		19.56
1500510087	30.43		-43.17		19.68
1500510161	30.43		-43.49		19.71
1500510235	30.59		-43.49		19.71
1500510309	30.66		-42.46		19.68
1500510383	30.63		-42.76		19.68
1500510457	30.70		-41.85		19.74
1500510531	30.63		-42.43		19.79
1500510605	30.82		-41.76		19.71
1500510679	30.82		-41.50		19.88
1500510753	30.86		-41.99		19.82
1500510827	30.90		-42.32		19.88
1500510901	30.94		-41.52		19.82
1500560717	30.98		-41.47		19.77
1500560791	30.74		0.94		22.76
1500560865	30.86		0.44		22.64
1500560939	30.66		0.73		22.55
1500561013	30.51		0.50		22.58
1500561087	30.31		0.23		22.46
1500561161	30.04		0.41		22.49
1500561235	29.92		0.09		22.35
1500561309	29.69		0.67		22.38
1500561383	29.69		0.35		22.14
1500561457	29.69		0.76		22.46
1500561531	29.80		0.97		22.46
1500561605	29.84		0.67		22.32
1500561679	29.84		0.59		22.32
1500561753	29.96		0.94		22.32
1500561827	30.00		1.09		22.29
1500561901	30.16		0.56		22.35
1500561975	30.16		0.97		22.35
1500562049	30.23		0.76		22.35
1500562123	30.39		0.41		22.46
1500562197	30.39		0.70		22.40
1500562271	30.47		1.00		22.43
1500562345	30.63		0.97		22.43
1500562419	30.70		1.26		22.43
1500562493	30.82		1.44		22.46
1500562567	30.90		1.20		22.58
1500562641	30.86		1.32		22.61
1500562715	30.94		1.79		22.61
1500562789	30.74		1.14		22.49
1500562863	30.55		1.50		22.61
1500562937	30.23		1.52		22.46
1500563011	30.08		1.55		22.38
1500563085	29.80		1.52		22.32
1500563159	29.77		1.47		22.35
1500563233	29.73		1.55		22.32
1500563307	29.73		1.23		22.29
1500563381	29.77		1.67		22.23
1500563455	29.84		1.70		22.26
1500563529	29.92		1.73		22.29
1500563603	30.00		1.23		21.79
1500563677	30.08		1.94		22.35
1500563751	30.16		1.44		22.35
1500563825	30.23		1.99		22.61
1500563899	30.35		1.79		22.32
1500563973	30.35		2.26		22.38
1500564047	30.55		1.52		22.38
1500564122	30.66		1.99		22.43
1500564196	30.70		1.82		22.52
1500564270	30.78		2.43		22.49
1500564344	30.82		2.73		22.61
1500564418	30.90		2.46		22.61
1500564492	31.02		1.85		22.52
1500564566	31.02		2.20		22.58
1500564640	30.94		2.38		22.67
1500564714	30.74		2.26		22.61
1500564788	30.43		1.88		22.61
1500564862	30.23		2.64		22.52
1500564936	30.00		2.43		22.40
1500565010	29.88		2.76		22.35
1500565084	29.77		2.20		22.43
1500565158	29.88		2.05		22.38
1500565232	29.92		2.67		22.35
1500565306	29.84		2.46		22.49
1500565380	30.04		2.84		22.38
1500565454	30.00		2.84		22.43
1500565528	30.23		2.93		22.40
1500565602	30.27		2.82		22.38
1500565676	30.47		3.08		22.64
1500565750	30.39		2.96		22.58
1500565824	30.43		2.61		22.55
1500565898	30.66		2.87		22.46
1500565972	30.66		3.05		22.52
1500566046	30.78		3.28		22.67
1500566120	30.86		3.28		22.55
1500566194	30.86		2.93		22.58
1500566268	31.02		3.02		22.46
1500566342	31.02		3.28		22.64
1500566416	31.02		3.08		22.58
1500566490	30.94		3.08		22.61
1500566564	30.74		3.28		22.61
1500566638	30.63		3.34		22.52
1500566712	30.27		3.34		22.43
1500566786	30.12		3.17		22.49
1500566860	29.96		3.55		22.43
1500566934	29.88		2.93		22.43
1500567008	29.80		3.70		22.38
1500567082	29.88		3.31		22.49
1500567156	29.96		3.26		22.40
1500570117	29.88		3.31		22.52
1500570191	30.86		4.63		23.11
1500570265	30.94		4.99		23.05
1500570339	30.98		5.16		22.90
1500570413	30.82		4.63		22.87
1500570487	30.55		5.13		22.82
1500570561	30.31		4.90		22.76
1500570635	30.04		4.87		22.73
1500570710	29.92		4.84		22.58
1500570784	29.88		4.66		22.58
1500570858	29.77		5.45		22.58
1500570932	29.77		5.45		22.52
1500571006	29.77		5.31		22.55
1500571080	29.88		4.87		22.49
1500571154	29.92		5.16		22.40
1500571228	30.04		4.72		22.17
1500571302	29.96		5.34		22.61
1500571376	30.12		5.92		22.55
1500571450	30.23		5.66		22.70
1500571524	30.31		5.72		22.67
1500571598	30.43		5.75		22.67
1500571672	30.59		5.37		22.64
1500571746	30.59		4.87		22.46
1500571820	30.74		5.78		22.67
1500571894	30.82		5.60		22.84
1500571968	30.74		5.48		22.67
1500572042	30.94		5.66		22.73
1500572116	30.98		5.63		22.82
1500572190	30.98		5.60		22.87
1500572264	30.82		6.16		22.76
1500572338	30.74		5.19		22.90
1500572412	30.43		5.51		22.67
1500572486	30.23		5.72		22.73
1500572560	29.96		6.13		22.61
1500572634	29.88		5.98		22.58
1500572708	29.88		5.51		22.55
1500572782	29.96		6.39		22.58
1500572856	29.92		6.19		22.76
1500572930	29.88		5.66		22.67
1500573004	30.04		6.19		22.73
1500573078	30.04		6.51		22.70
1500573152	30.12		5.95		22.64
1500573226	30.16		6.28		22.70
1500573300	30.31		5.60		22.76
1500573374	30.39		5.81		22.79
1500573448	30.51		6.01		22.79
1500573522	30.63		6.48		22.93
1500573596	30.78		6.25		22.73
1500573670	30.78		6.22		22.84
1500573744	30.86		6.60		22.87
1500573818	30.90		6.22		22.87
1500573892	30.98		6.57		22.79
1500573966	31.02		6.39		22.90
1500574040	30.82		6.72		22.96
1500574114	30.66		6.16		22.90
1500574188	30.47		6.01		22.87
1500574262	30.20		6.54		22.82
1500574337	29.84		6.33		22.87
1500574411	29.73		6.74		22.70
1500574485	29.69		6.45		22.70
