Pfeiffer read started at 2017-07-06 15:07:07 (EDT)
Time (s)	Pressure (Torr)
1499459928	5.61e-08
1499459989	5.62e-08
1499460049	5.62e-08
1499460109	5.63e-08
1499460170	5.63e-08
1499460230	5.58e-08
1499460291	5.52e-08
1499460351	5.48e-08
1499460412	5.44e-08
1499460472	5.43e-08
1499460533	5.43e-08
1499460593	5.44e-08
1499460653	5.45e-08
1499460714	5.46e-08
1499460774	5.47e-08
1499460835	5.48e-08
1499460895	5.49e-08
1499460956	5.49e-08
1499461016	5.5e-08
1499461077	5.51e-08
1499461137	5.51e-08
1499461197	5.52e-08
1499461258	5.52e-08
1499461318	5.53e-08
1499461379	5.54e-08
1499461439	5.54e-08
1499461500	5.55e-08
1499461560	5.55e-08
1499461621	5.56e-08
1499461681	5.56e-08
1499461741	5.56e-08
1499461802	5.57e-08
1499461862	5.58e-08
1499466037	5.49e-08
1499466097	5.5e-08
1499466157	5.5e-08
1499466218	5.5e-08
1499466278	5.51e-08
1499466339	5.52e-08
1499466399	5.52e-08
1499466460	5.53e-08
1499466520	5.53e-08
1499466581	5.54e-08
1499466641	5.54e-08
1499466701	5.55e-08
1499466762	5.56e-08
1499466822	5.56e-08
1499466883	5.56e-08
1499466943	5.57e-08
1499467004	5.57e-08
1499467064	5.58e-08
1499467125	5.58e-08
1499467185	5.58e-08
1499467245	5.59e-08
1499467306	5.59e-08
1499467366	5.6e-08
1499467427	5.61e-08
1499467487	5.59e-08
1499467548	5.54e-08
1499467608	5.49e-08
1499467669	5.45e-08
1499467729	5.42e-08
1499467789	5.42e-08
1499498118	5.95e-08
1499498181	5.95e-08
1499498242	5.94e-08
1499498302	5.95e-08
1499498362	5.95e-08
1499498423	5.95e-08
1499498483	5.95e-08
1499498544	5.95e-08
1499498604	5.95e-08
1499498665	5.95e-08
1499498725	5.95e-08
1499498786	5.95e-08
1499498846	5.95e-08
1499498906	5.95e-08
1499498967	5.96e-08
1499499027	5.96e-08
1499499088	5.96e-08
1499499148	5.96e-08
1499499209	5.96e-08
1499499269	5.96e-08
1499499330	5.96e-08
1499499390	5.96e-08
1499499451	5.96e-08
1499499511	5.96e-08
1499499571	5.96e-08
1499499632	5.96e-08
1499499692	5.96e-08
1499499753	5.97e-08
1499499813	5.97e-08
1499499874	5.97e-08
1499521983	6e-08
1499522043	6e-08
1499587137	6.05e-08
1499587197	6.06e-08
1499587257	6.06e-08
1499587318	6.05e-08
1499587378	6.06e-08
1499587439	6.06e-08
1499587499	6.06e-08
1499587560	6.06e-08
1499587620	6.06e-08
1499587681	6.06e-08
1499587741	6.05e-08
1499587801	6.06e-08
1499587862	6.06e-08
1499587922	6.06e-08
1499587983	6.06e-08
1499588043	6.06e-08
1499588104	6.06e-08
1499588164	6.06e-08
1499588225	6.06e-08
1499588285	6.07e-08
1499588345	6.07e-08
1499588406	6.07e-08
1499588466	6.07e-08
1499588527	6.07e-08
1499588587	6.07e-08
1499588648	6.07e-08
1499588708	6.07e-08
1499588769	6.07e-08
1499588829	6.07e-08
1499588890	6.07e-08
1499588950	6.07e-08
1499589010	6.07e-08
1499589071	6.07e-08
1499589131	6.07e-08
1499589192	6.07e-08
1499589252	6.07e-08
1499589313	6.08e-08
1499589373	6.07e-08
1499589434	6.08e-08
1499589494	6.07e-08
1499589554	6.07e-08
1499589615	6.07e-08
1499589675	6.07e-08
1499589736	6.07e-08
1499589796	6.07e-08
1499589857	6.07e-08
1499589917	6.07e-08
1499589978	6.08e-08
1499590038	6.07e-08
1499590098	6.07e-08
1499607026	5.78e-08
1499607090	5.78e-08
1499607150	5.78e-08
1499607211	5.78e-08
1499607271	5.79e-08
1499607331	5.79e-08
1499607392	5.79e-08
1499607452	5.8e-08
1499607513	5.8e-08
1499607573	5.8e-08
1499607634	5.8e-08
1499607694	5.81e-08
1499607755	5.81e-08
1499607815	5.81e-08
1499607875	5.81e-08
1499607936	5.81e-08
1499607996	5.82e-08
1499608057	5.82e-08
1499608117	5.82e-08
1499608178	5.82e-08
1499608238	5.82e-08
1499608299	5.82e-08
1499608359	5.82e-08
1499608419	5.83e-08
1499608480	5.83e-08
1499608540	5.83e-08
1499608601	5.84e-08
1499608661	5.84e-08
1499608722	5.84e-08
1499608782	5.84e-08
1499667235	6.08e-08
1499667295	6.08e-08
1499667355	6.08e-08
1499667416	6.08e-08
1499667476	6.08e-08
1499667537	6.08e-08
1499667597	6.08e-08
1499667658	6.08e-08
1499667718	6.09e-08
1499667779	6.09e-08
1499667839	6.09e-08
1499667899	6.09e-08
1499667960	6.09e-08
1499668020	6.09e-08
1499668081	6.09e-08
1499668141	6.09e-08
1499668202	6.09e-08
1499668262	6.1e-08
1499668323	6.1e-08
1499668383	6.1e-08
1499668444	6.1e-08
1499668504	6.1e-08
1499668564	6.1e-08
1499668625	6.1e-08
1499668685	6.11e-08
1499668746	6.11e-08
1499668806	6.1e-08
1499668867	6.1e-08
1499668927	6.11e-08
1499668988	6.11e-08
1499684316	6.17e-08
1499684379	6.17e-08
1499684440	6.17e-08
1499684500	6.17e-08
1499684561	6.17e-08
1499684621	6.17e-08
1499684681	6.18e-08
1499684742	6.18e-08
1499684802	6.18e-08
1499684863	6.18e-08
1499684923	6.18e-08
1499684984	6.19e-08
1499685044	6.19e-08
1499685105	6.19e-08
1499685165	6.19e-08
1499685225	6.19e-08
1499685286	6.19e-08
1499685346	6.2e-08
1499685407	6.2e-08
1499685467	6.19e-08
1499685528	6.2e-08
1499685588	6.15e-08
1499685649	6.09e-08
1499685709	6.05e-08
1499685769	6.04e-08
1499685830	6.04e-08
1499685890	6.05e-08
1499685951	6.05e-08
1499686011	6.05e-08
1499686072	6.06e-08
1499686132	6.06e-08
1499686193	6.07e-08
1499686253	6.06e-08
1499686313	6.07e-08
1499686374	6.07e-08
1499686434	6.08e-08
1499686495	6.08e-08
1499686555	6.08e-08
1499686616	6.09e-08
1499686676	6.09e-08
1499686737	6.09e-08
1499697929	5.85e-08
1499697993	5.86e-08
1499698054	5.86e-08
1499698114	5.87e-08
1499698175	5.87e-08
1499698235	5.84e-08
1499698295	5.79e-08
1499698356	5.73e-08
1499698416	5.69e-08
1499698477	5.68e-08
1499698537	5.68e-08
1499698598	5.69e-08
1499698658	5.7e-08
1499698719	5.71e-08
1499698779	5.72e-08
1499698839	5.72e-08
1499698900	5.73e-08
1499698960	5.73e-08
1499699021	5.74e-08
1499699081	5.74e-08
1499699142	5.75e-08
1499699202	5.76e-08
1499699263	5.76e-08
1499699323	5.76e-08
1499699383	5.77e-08
1499699444	5.77e-08
1499699504	5.78e-08
1499699565	5.78e-08
1499699625	5.79e-08
1499699686	5.8e-08
1499700898	5.67e-08
1499700959	5.67e-08
1499701019	5.68e-08
1499701080	5.69e-08
1499701140	5.69e-08
1499701201	5.7e-08
1499701261	5.7e-08
1499701322	5.71e-08
1499701382	5.72e-08
1499701442	5.72e-08
1499701503	5.73e-08
1499701563	5.73e-08
1499701624	5.74e-08
1499701684	5.74e-08
1499701745	5.75e-08
1499701805	5.75e-08
1499701866	5.76e-08
1499701926	5.76e-08
1499701987	5.77e-08
1499702047	5.77e-08
1499702107	5.78e-08
1499702168	5.77e-08
1499702228	5.72e-08
1499702289	5.67e-08
1499702349	5.62e-08
1499702410	5.58e-08
1499702470	5.57e-08
1499702531	5.58e-08
1499702591	5.59e-08
1499702651	5.6e-08
1499702712	5.61e-08
1499702772	5.62e-08
1499702833	5.62e-08
1499702893	5.63e-08
1499702954	5.64e-08
1499703014	5.64e-08
1499703075	5.65e-08
1499703135	5.66e-08
1499703195	5.67e-08
1499703256	5.67e-08
1499703316	5.68e-08
1499703377	5.68e-08
1499703437	5.69e-08
1499703498	5.69e-08
1499703558	5.7e-08
1499703619	5.7e-08
1499703679	5.71e-08
1499703739	5.72e-08
1499703800	5.72e-08
1499703860	5.73e-08
1499703921	5.73e-08
1499703981	5.68e-08
1499704042	5.62e-08
1499704102	5.57e-08
1499704163	5.53e-08
1499704223	5.51e-08
1499704283	5.52e-08
1499704344	5.52e-08
1499704404	5.54e-08
1499704465	5.54e-08
1499704525	5.55e-08
1499704586	5.56e-08
1499704646	5.57e-08
1499704707	5.57e-08
1499704767	5.58e-08
1499704827	5.59e-08
1499704888	5.6e-08
1499704948	5.6e-08
1499705009	5.61e-08
1499705069	5.61e-08
1499705130	5.62e-08
1499705190	5.63e-08
1499705251	5.63e-08
1499705311	5.64e-08
1499705372	5.64e-08
1499705432	5.65e-08
1499705492	5.65e-08
1499705553	5.66e-08
1499705613	5.66e-08
1499705674	5.67e-08
1499705734	5.68e-08
1499705795	5.68e-08
1499709080	5.55e-08
1499709144	5.56e-08
1499709204	5.56e-08
1499709265	5.58e-08
1499709325	5.58e-08
1499709385	5.58e-08
1499709446	5.59e-08
1499709506	5.6e-08
1499709567	5.61e-08
1499709627	5.61e-08
1499709688	5.62e-08
1499709748	5.62e-08
1499709809	5.63e-08
1499709869	5.64e-08
1499709929	5.64e-08
1499709990	5.61e-08
1499710050	5.56e-08
1499710111	5.5e-08
1499710171	5.46e-08
1499710232	5.43e-08
1499710292	5.43e-08
1499710353	5.44e-08
1499710413	5.45e-08
1499710473	5.46e-08
1499710534	5.47e-08
1499710594	5.48e-08
1499710655	5.49e-08
1499710715	5.5e-08
1499710776	5.51e-08
1499710836	5.52e-08
1499710897	5.53e-08
1499710957	5.53e-08
1499711017	5.55e-08
1499711078	5.56e-08
1499711138	5.56e-08
1499711199	5.56e-08
1499711259	5.57e-08
1499711320	5.58e-08
1499711380	5.59e-08
1499711441	5.6e-08
1499711501	5.6e-08
1499711561	5.61e-08
1499711622	5.61e-08
1499711682	5.62e-08
1499711743	5.62e-08
1499711803	5.57e-08
1499711864	5.51e-08
1499711924	5.47e-08
1499711985	5.44e-08
1499712045	5.43e-08
1499712106	5.44e-08
1499712166	5.44e-08
1499712226	5.46e-08
1499712287	5.47e-08
1499712347	5.48e-08
1499712408	5.48e-08
1499712468	5.49e-08
1499712529	5.5e-08
1499712589	5.51e-08
1499712650	5.52e-08
1499712710	5.53e-08
1499712770	5.53e-08
1499712831	5.54e-08
1499712926	5.55e-08
1499712990	5.56e-08
1499713051	5.57e-08
1499713111	5.57e-08
1499713172	5.58e-08
1499713232	5.58e-08
1499713292	5.59e-08
1499713353	5.59e-08
1499713413	5.6e-08
1499713474	5.61e-08
1499713534	5.61e-08
1499713595	5.57e-08
1499713655	5.52e-08
1499713716	5.48e-08
1499713776	5.47e-08
1499713836	5.47e-08
1499713897	5.48e-08
1499713957	5.49e-08
1499714018	5.5e-08
1499714078	5.51e-08
1499714139	5.52e-08
1499714199	5.52e-08
1499714260	5.53e-08
1499714320	5.55e-08
1499714380	5.55e-08
1499714441	5.56e-08
1499714501	5.57e-08
1499714562	5.57e-08
1499714622	5.58e-08
1499714683	5.59e-08
1499714743	5.59e-08
1499714804	5.6e-08
1499714864	5.61e-08
1499714924	5.61e-08
1499714985	5.63e-08
1499715045	5.63e-08
1499715106	5.63e-08
1499715166	5.64e-08
1499715227	5.65e-08
1499715287	5.66e-08
1499715348	5.64e-08
1499715408	5.59e-08
1499715469	5.54e-08
1499715529	5.49e-08
1499715589	5.47e-08
1499715650	5.46e-08
1499715710	5.47e-08
1499715771	5.48e-08
1499715831	5.49e-08
1499715892	5.5e-08
1499715952	5.51e-08
1499716013	5.52e-08
1499716073	5.53e-08
1499716133	5.54e-08
1499716194	5.55e-08
1499716254	5.55e-08
1499716315	5.56e-08
1499716375	5.57e-08
1499716436	5.58e-08
1499716496	5.59e-08
1499716557	5.6e-08
1499716617	5.6e-08
1499716677	5.61e-08
1499716738	5.62e-08
1499716798	5.62e-08
1499716859	5.63e-08
1499716919	5.64e-08
1499716980	5.65e-08
1499717040	5.65e-08
1499717101	5.65e-08
1499717161	5.6e-08
1499717221	5.55e-08
1499717282	5.51e-08
1499717342	5.47e-08
1499717403	5.45e-08
1499717463	5.45e-08
1499717524	5.46e-08
1499717584	5.47e-08
1499717645	5.48e-08
1499717705	5.49e-08
1499717765	5.5e-08
1499717826	5.51e-08
1499717886	5.51e-08
1499717947	5.52e-08
1499718007	5.53e-08
1499718068	5.54e-08
1499718128	5.55e-08
1499718189	5.56e-08
1499718249	5.57e-08
1499718310	5.58e-08
1499718370	5.58e-08
1499718430	5.59e-08
1499718491	5.6e-08
