Pfeiffer read started at 2017-09-08 18:01:44 (EDT)
Time (s)	Pressure (Torr)
1504908106	0.0886
1504908166	0.00525
1504908227	0.00445
1504908287	0.00396
1504908348	0.00362
1504908408	0.00337
1504908469	0.00314
1504908529	0.00296
1504908590	0.00282
1504908650	0.00268
1504908711	0.00256
1504908771	0.00245
1504908832	0.00234
1504908892	0.00227
