1438353359	0.68
1438353419	0.000885
1438353479	8.24e-05
1438353539	4.34e-05
1438353599	3.03e-05
1438353659	2.32e-05
1438353719	1.89e-05
1438353779	1.61e-05
1438353839	1.4e-05
1438353899	1.25e-05
1438353959	1.13e-05
1438354019	1.04e-05
1438354079	9.62e-06
1438354139	8.99e-06
1438354199	8.44e-06
1438354259	7.97e-06
1438354319	7.55e-06
1438354378	7.18e-06
1438354438	6.86e-06
1438354498	6.57e-06
1438354558	6.3e-06
1438354618	6.07e-06
1438354678	5.86e-06
1438354738	5.67e-06
1438354798	5.5e-06
1438354858	5.35e-06
1438354918	5.21e-06
1438354978	5.08e-06
1438355038	4.96e-06
1438355098	4.85e-06
1438355158	4.75e-06
1438355218	4.64e-06
1438355278	4.55e-06
1438355338	4.45e-06
1438355398	4.36e-06
1438355458	4.28e-06
1438355518	4.2e-06
1438355578	4.12e-06
1438355638	4.05e-06
1438355697	3.99e-06
1438355757	3.93e-06
1438355817	3.87e-06
1438355877	3.82e-06
1438355937	3.77e-06
1438355997	3.73e-06
1438356057	3.68e-06
1438356117	3.63e-06
1438356177	3.58e-06
1438356237	3.53e-06
1438356297	3.49e-06
1438356357	3.44e-06
1438356417	3.4e-06
1438356477	3.36e-06
1438356537	3.32e-06
1438356597	3.28e-06
1438356657	3.25e-06
1438356717	3.22e-06
1438356777	3.19e-06
1438356837	2.1e-05
1438356897	2.25e-05
1438356957	2.4e-05
1438357016	2.54e-05
1438357076	2.65e-05
1438357136	2.73e-05
1438357196	2.79e-05
1438357256	2.83e-05
1438357316	2.86e-05
1438357376	2.88e-05
1438357436	2.9e-05
1438357496	2.91e-05
1438357556	2.91e-05
1438357616	2.92e-05
1438357676	2.92e-05
1438357736	2.93e-05
1438357796	2.93e-05
1438357856	2.92e-05
1438357916	2.92e-05
1438357976	2.91e-05
1438358036	2.9e-05
1438358096	2.89e-05
1438358156	2.88e-05
1438364518	0.0
1438365203	0.0
1438365263	2.85e-05
1438365323	2.07e-05
1438365383	1.89e-05
1438365443	1.82e-05
1438365503	1.78e-05
1438365563	1.75e-05
1438365623	3.13e-06
1438365683	2.39e-06
1438365743	2.17e-06
1438365803	2.06e-06
1438365863	1.98e-06
1438365922	1.93e-06
1438365982	1.89e-06
1438366042	1.85e-06
1438366102	1.83e-06
1438366162	1.8e-06
1438366222	1.78e-06
1438366282	1.76e-06
1438366342	1.75e-06
1438366402	1.73e-06
1438366462	1.74e-06
1438366522	1.74e-06
1438366582	1.71e-06
1438366642	1.74e-06
1438366702	1.75e-06
1438366762	1.76e-06
1438366822	1.72e-06
1438366882	1.74e-06
1438366942	1.79e-06
1438367002	1.78e-06
1438367062	1.77e-06
1438367122	1.76e-06
1438367182	1.76e-06
1438367241	1.74e-06
1438367301	1.74e-06
1438367361	1.73e-06
1438367421	1.72e-06
