1510772690	29.6213	24.94	23.98
1510772720	29.6658	25.48	24.1
1510772750	29.7102	25.3	24.28
1510772780	29.7546	25.18	24.04
1510772811	29.7102	25.39	24.25
1510772841	29.7102	25.06	24.19
1510772871	29.7102	25.09	24.19
1510772901	29.6658	25.09	24.19
1510772931	29.7546	25.57	24.16
1510772961	29.7546	25.33	24.19
1510772991	29.7991	25.54	24.25
1510773021	29.7102	25.27	24.16
1510773051	29.7991	25.27	24.16
1510773072	29.7991	25.12	24.07
1510773103	29.7546	25.18	24.19
1510773133	29.7546	25.42	24.22
1510773163	29.7546	25.51	24.1
1510773193	29.7546	25.33	24.28
1510773223	29.7991	25.24	24.34
1510773253	29.7546	25.36	24.28
1510773283	29.7546	25.18	24.34
1510773313	29.7546	25.36	24.25
1510773343	29.7546	25.69	24.22
1510773373	29.7991	25.09	24.31
1510773403	29.7546	25.24	24.22
1510773433	29.7991	25.39	24.31
1510773463	29.7991	25.09	24.25
1510773493	29.8435	25.63	24.34
1510773523	29.8435	25	24.34
1510773553	29.8435	25.12	24.31
1510773583	29.7991	25.3	24.37
1510773613	29.888	25.24	24.34
1510773643	29.888	25.45	24.28
1510773673	29.8435	25.36	24.19
1510773703	29.8435	25.48	24.25
1510773733	29.888	25.51	24.34
1510773763	29.8435	25.24	24.28
1510773793	29.8435	25.57	24.28
1510773824	29.888	25.45	24.34
1510773854	29.8435	25.15	24.34
1510773884	29.9324	25.33	24.43
1510773914	29.7991	25.3	24.37
1510773944	29.8435	25.57	24.37
1510773974	29.8435	25.12	24.31
1510774004	29.8435	25.36	24.22
1510774034	29.8435	25.51	24.22
1510774064	29.8435	25.33	24.34
1510774094	29.8435	25.27	24.1
1510774124	29.888	25.27	24.22
1510774154	29.8435	25.3	24.4
1510774184	29.8435	25.21	24.28
1510774214	29.888	25.39	24.22
1510774244	29.8435	25.42	24.37
1510774274	29.888	25.06	24.31
1510774304	29.7991	25.36	24.43
1510774334	29.8435	25.45	24.31
1510774364	29.888	25.6	24.46
1510774628	29.9769	25.21	24.25
1510774767	29.9769	25.27	24.25
1510774797	29.9769	25.6	24.49
1510774827	29.888	25.42	24.49
1510774857	29.9324	25.45	24.46
1510774887	29.9324	25.51	24.43
1510774917	29.888	25.75	24.46
1510774953	29.9769	25.48	24.4
1510774983	29.9324	25.54	24.46
1510775013	29.9324	25.27	24.49
1510775043	29.9769	25.42	24.49
1510775054	29.9324	25.15	24.37
1510775073	29.9324	25.93	24.58
1510775084	29.888	25.06	24.37
1510775103	29.888	25.39	24.52
1510775123	29.9769	25.27	24.37
1510775133	29.9324	25.3	24.46
1510775153	29.888	25.36	24.46
1510775163	29.9769	25.57	24.43
1510775183	29.9769	25.51	24.52
1510775193	30.0213	25.69	24.46
1510775213	29.888	25.3	24.55
1510775223	30.0213	25.03	24.31
1510775244	30.0213	25.57	24.46
1510775253	30.0213	25.48	24.46
1510775274	29.9324	25.21	24.49
1510775321	29.9324	25.45	24.37
1510775356	29.9324	25.66	24.43
1510775394	29.9769	25.57	24.37
1510775424	29.9769	25.54	24.46
1510775454	29.888	25.51	24.46
1510775500	29.9324	25.51	24.43
1510775554	30.0213	25.45	24.37
1510775585	29.9769	25.33	24.4
1510775615	29.9324	25.51	24.4
1510775773	30.0213	25.42	24.43
1510775803	29.9769	25.51	24.49
1510775861	30.0213	25.45	24.58
1510775891	29.9769	25.48	24.43
1510775921	30.0213	25.96	24.4
1510775951	29.9769	25.45	24.52
1510775981	30.0213	25.09	24.58
1510776011	29.9769	25.72	24.61
1510776041	29.9769	25.63	24.67
1510776071	29.9769	25.39	24.64
1510776101	29.9769	25.69	24.64
1510776131	30.0213	25.66	24.58
1510776161	29.888	25.57	24.61
1510776191	29.9324	25.48	24.58
1510776221	29.9324	25.39	24.58
1510776251	29.9324	25.66	24.61
1510776281	30.0213	25.51	24.64
1510776311	29.9769	25.54	24.61
1510776341	29.9324	25.72	24.64
1510776371	29.8435	25.39	24.64
1510776401	29.9324	25.21	24.52
1510776431	29.9324	25.63	24.55
1510776462	29.9324	25.48	24.64
1510776492	29.9324	25.39	24.61
1510776522	29.9324	25.36	24.46
1510776552	29.9324	25.69	24.46
1510776582	29.9324	25.48	24.55
1510776612	29.9324	25.24	24.52
1510776642	29.9324	25.6	24.58
1510776672	29.888	25.72	24.61
1510776702	29.888	25.24	24.55
1510776732	29.888	25.06	24.37
1510776762	29.888	25.15	24.37
1510776792	29.9324	25.21	24.46
1510776822	29.9769	25.36	24.46
1510776852	29.9324	25.39	24.49
1510776882	29.888	25.18	24.43
1510776912	29.9324	25.57	24.49
1510776942	29.9324	25.3	24.46
1510776972	29.9324	25.87	24.55
1510777002	29.9769	25.6	24.52
1510777032	29.9324	25.75	24.64
1510777062	29.888	25	24.64
1510777092	29.9324	25.24	24.49
1510777122	29.8435	25.51	24.58
1510777152	30.0213	25.33	24.22
1510777183	30.0213	25.93	24.82
1510777213	29.7991	25.63	24.76
1510777654	29.9769	25.72	24.64
1510777684	29.9769	25.72	24.73
1510777714	29.9769	25.75	24.73
1510777744	29.9769	25.81	24.7
1510777774	29.9769	25.81	24.7
1510777804	29.9769	25.72	24.73
1510777834	29.9769	25.66	24.7
1510777864	29.9769	25.42	24.61
1510777894	30.0213	25.84	24.7
1510777924	29.9769	25.45	24.73
1510777954	29.9769	25.69	24.73
1510777984	30.0213	25.75	24.76
1510778014	29.9769	25.51	24.73
1510778044	29.9769	25.24	24.7
1510778075	29.9769	25.36	24.64
1510778105	29.9769	25.48	24.76
1510778135	29.9769	25.66	24.73
1510778165	29.9769	25.33	24.67
1510778195	29.9324	25.69	24.67
1510778225	29.888	25.45	24.64
1510778255	29.9324	25.75	24.76
